entrez_id	entrez_gene_symbol	entrez_gene_synonyms	ensembl_ids
57228	SMAGP	hSMAGP	ENSG00000170545
100287193	ISCA2P1		
81853	TMEM14B		ENSG00000137210
728417	LOC728417		
79518	OR5M4P		
6563	SLC14A1	HUT11,HsT1341,JK,RACH1,RACH2,UT-B1,UT1,UTE	ENSG00000141469
645369	TMEM200C	TTMA	ENSG00000206432
645452	RPL21P68	RPL21_25_668	
100418574	LOC100418574		
131544	CRYBG3	DKFZp667G2110	ENSG00000080200
6832	SUPV3L1	SUV3	ENSG00000156502
144360	LINC00477	C12orf67,FAM191B	
114827	FHAD1		ENSG00000142621
114088	TRIM9	RNF91,SPRING	ENSG00000100505
85015	USP45		ENSG00000123552
100189341	TRNAA33		
441502	RPS26P11	RPS26L1,RPS26_22_1784,bA366E13.1	
56850	GRIPAP1	GRASP-1	ENSG00000068400
3205	HOXA9	ABD-B,HOX1,HOX1.7,HOX1G	ENSG00000078399
4995	OR3A2	OLFRA04,OR17-14,OR17-228,OR228	ENSG00000221882
1414	CRYBB1	CATCN3	ENSG00000100122
643043	LOC643043		
347292	RPL36P14	RPL36_5_1005	
4504	MT3	GIF,GIFB,GRIF,ZnMT3	ENSG00000087250
729353	LOC729353		
7443	VRK1	PCH1,PCH1A	ENSG00000100749
100271621	RPL23AP72	RPL23A_30_1480	
100616139	MIR4741		
100216342	RPS24P7	RPS24_1_225	
100873549	RNA5SP296	RN5S296	
26059	ERC2	CAST,CAST1,ELKSL,SPBC110,Spc110	ENSG00000187672
54098	C1QBPP		
100271133	RPS4XP10	RPS4P10,RPS4X_6_927	
28764	IGLVI-68	IGLV(I)-68,IGLVI68,V1-26P	
100616272	MIR4422		
138065	RNF183		ENSG00000165188
57226	LYRM2	DJ122O8.2	ENSG00000083099
100048909	TMEM183AP1		
1601	DAB2	DOC-2,DOC2	ENSG00000153071
100422312	LOC100422312		
728307	LOC728307		
81226	OR5AM1P		
23303	KIF13B	GAKIN	ENSG00000197892
100996271	LOC100996271		
100126321	MIR922	MIRN922,hsa-mir-922	
401767	LOC401767		
2467	FRA18A		
8785	MATN4	HE6WCR54	ENSG00000124159
100862678	IL20RB-AS1		
100873785	SNX2P2		
389633	FAM90A25P		
100507421	TMEM178B		ENSG00000261115
145173	B3GALTL	B3GLCT,B3GTL,B3Glc-T,Gal-T,beta3Glc-T	ENSG00000187676
730070	RPL26P11	RPL26_5_125	
27006	FGF22		ENSG00000070388
204801	NLRP11	CLR19.6,NALP11,NOD17,PAN10,PYPAF6,PYPAF7	ENSG00000179873
100616263	MIR4485		
57646	USP28		ENSG00000048028
645700	ZNF890P		
212	ALAS2	ALAS-E,ALASE,ANH1,ASB,XLDPP,XLEPP,XLSA	ENSG00000158578
100500773	LOC100500773		
6934	TCF7L2	TCF-4,TCF4	ENSG00000148737
100302121	MIR1276	MIRN1276,hsa-mir-1276	
100420772	LOC100420772		
2383	FRA2K		
5108	PCM1	PTC4	ENSG00000078674
100271108	RPS26P18	RPS26_5_195	
8392	OR3A3	OR17-137,OR17-16,OR17-201,OR3A6,OR3A7,OR3A8P	ENSG00000159961
100127945	LOC100127945		
326317	RPS15AP3	RPS15A_19_1360	
286009	LOC286009		
4539	ND4L	MTND4L	
8246	MRXS12		
100131268	TPT1P1	TPT1P	
100420982	LOC100420982		
26077	DKFZP434H168		
6803	STSP1	STS-Y,STSP	
10371	SEMA3A	Hsema-I,Hsema-III,SEMA1,SEMAD,SEMAIII,SEMAL,SemD,coll-1	ENSG00000075213
100419029	NF1P4	NF1L4,NF1L6	
337976	KRTAP20-2	KAP20.2	ENSG00000184032
93953	ACRC	NAAR1	ENSG00000147174
407019	MIR27B	MIR-27b,MIRN27B,miRNA27B	
100996840	LOC100996840		
5093	PCBP1	HNRPE1,HNRPX,hnRNP-E1,hnRNP-X	ENSG00000169564
100189470	TRNASUP6P		
100130938	LOC100130938		
9951	HS3ST4	3-OST-4,30ST4,3OST4,h3-OST-4	ENSG00000182601
100379378	RNY4P20		
28737	TRAJ18		
92086	GGTLC1	GGTL6,GGTLA3,GGTLA4,dJ831C21.1,dJ831C21.2	ENSG00000149435
100151688	RNU6ATAC5P		
100689074	POU6F2-AS2		
23435	TARDBP	ALS10,TDP-43	ENSG00000120948
400870	FLJ41733		
477	ATP1A2	FHM2,MHP2	ENSG00000018625
100422869	MIR3152		
1338	COX6A1P1	COX6A1P	
100421485	MARK2P5		
401233	HTATSF1P2		
23484	LEPROTL1	HSPC112,Vps55,my047	ENSG00000104660
644768	SLC9B1P4		
7416	VDAC1	PORIN,VDAC-1	ENSG00000213585
100293044	LOC100293044		
100506713	LOC100506713		
23400	ATP13A2	CLN12,HSA9947,KRPPD,PARK9	ENSG00000159363
386699	OFD1P15Y	OFD1P15,OFD1PY15,OFDYP15	
100132999	LOC100132999		
450238	PHF5DP		
100421189	GAPDHP49		
25879	DCAF13	GM83,WDSOF1	ENSG00000164934
1579	CYP4A11	CP4Y,CYP4A2,CYP4AII	ENSG00000187048
100861437	NARR		
7438	VMD1		
732226	LOC732226		
257397	TAB3	MAP3K7IP3,NAP1	ENSG00000157625
25831	HECTD1		ENSG00000092148
100873408	RNA5SP141	RN5S141	
400685	LOC400685		
386740	CDY18P		
2989	GULOP	GULO,SCURVY	
11231	SEC63	DNAJC23,ERdj2,PRO2507,SEC63L	ENSG00000025796
2833	CXCR3	CD182,CD183,CKR-L2,CMKAR3,GPR9,IP10-R,Mig-R,MigR	ENSG00000186810
29103	DNAJC15	DNAJD1,HSD18,MCJ	ENSG00000120675
100129260	RPL7L1P1		
8356	HIST1H3J	H3/j,H3FJ	ENSG00000197153
28890	IGKV2D-10	IGKV2D10,L21	
401720	FIGNL2		
399994	HADHAP2		
8065	CUL5	VACM-1,VACM1	ENSG00000166266
28356	IGHVII-78-1	4-78.1P,IGHVII781	
100289501	FTLP11		
81153	OR9M1P	OR5BG1P	
474159	DYX9	DXY9	
5406	PNLIP	PL,PNLIPD,PTL	ENSG00000175535
192146	DDX50P1	RH-II/GuBp1	
27075	TSPAN13	NET-6,NET6,TM4SF13	ENSG00000106537
2944	GSTM1	GST1,GSTM1-1,GSTM1a-1a,GSTM1b-1b,GTH4,GTM1,H-B,MU,MU-1	ENSG00000134184
100037280	UBE2D3P1	RP4-680N4,UBE2D3L,UBE2D3P,UBE2D5P	
100996374	LOC100996374		
28511	NKIRAS2	KBRAS2,kappaB-Ras2	ENSG00000168256
7156	TOP3A	TOP3	ENSG00000177302
6663	SOX10	DOM,PCWH,WS2E,WS4,WS4C	ENSG00000100146
8836	GGH	GH	ENSG00000137563
387320	VN1R14P	VNR6I5P,bA457M11.4,hs6M1-5p	
166863	RBM46	CT68	ENSG00000151962
58492	ZNF77	pT1	ENSG00000175691
100508736	LOC100508736		
2200	FBN1	ACMICD,ECTOL1,FBN,GPHYSD2,MASS,MFS1,OCTD,SGS,SSKS,WMS,WMS2	ENSG00000166147
7857	SCG2	CHGC,EM66,SN,SgII	ENSG00000171951
124808	CCDC43		ENSG00000180329
6926	TBX3	TBX3-ISO,UMS,XHL	ENSG00000135111
100422056	LOC100422056		
113730	KLHDC7B		ENSG00000130487
337873	HIST2H2BC	H2B/t,HIST2H2BD	
8310	ACOX3		ENSG00000087008
80023	NRSN2	C20orf98,dJ1103G7.6	ENSG00000125841
84889	SLC7A3	ATRC3,CAT-3,CAT3	ENSG00000165349
2847	MCHR1	GPR24,MCH1R,SLC1	ENSG00000128285
55366	LGR4	GPR48	ENSG00000205213
401082	FLJ25363		
220959	KRT8P16		
84679	SLC9A7	NHE-7,NHE7,SLC9A6	ENSG00000065923
442260	RPL23AP46	RPL23A_17_757	
137107	RPL10AP3	HsT23218,RPL10A_5_891	
148870	CCDC27		ENSG00000162592
344807	CD200R1L	CD200R2,CD200RLa	ENSG00000206531
646023	C22orf45		
4714	NDUFB8	ASHI,CI-ASHI	ENSG00000166136
5494	PPM1A	PP2C-ALPHA,PP2CA,PP2Calpha	ENSG00000100614
100129045	EIF3KP2		
692205	SNORD89	HBII-289	
8933	FAM127A	CXX1,MAR8C,MART8C,Mar8,Mart8	ENSG00000134590
192143	STQTL2		
100302178	MIR1295A	MIR1295,MIRN1295,hsa-mir-1295,hsa-mir-1295a	
349149	GJC3	CX29,CX30.2,CX31.3,GJE1	ENSG00000176402
440465	BAIAP2-AS1		
100131338	RPL15P13	RPL15_8_1099	
474214	BP19		
78989	COLEC11	3MC2,CL-K1-I,CL-K1-II,CL-K1-IIa,CL-K1-IIb,CLK1	ENSG00000118004
80262	C16orf70	C16orf6,LIN10,lin-10	ENSG00000125149
283922	LOC283922		
100189398	TRNAA39		
100996814	LOC100996814		
8569	MKNK1	MNK1	ENSG00000079277
133121	ENPP6	NPP6	ENSG00000164303
28685	TRAV8-1	TCRAV1S1,TCRAV8S1,TRAV81	
100420072	LOC100420072		
326299	RPL27P1	RPL27_7_1347	
26018	LRIG1	LIG-1,LIG1	ENSG00000144749
100420300	FTH1P23	FTHL23	
84694	GJA10	CX62,RP11-63K6.6	ENSG00000135355
100862851	YWHAQP9		
51759	C9orf78	HCA59,HSPC220,bA409K20.3	ENSG00000136819
9056	SLC7A7	LAT3,LPI,MOP-2,Y+LAT1,y+LAT-1	ENSG00000155465
646629	LOC646629		
100736250	HYPT9		
100462797	FTH1P24	FTHL24	
2683	B4GALT1	B4GAL-T1,CDG2D,GGTB2,GT1,GTB,beta4Gal-T1	ENSG00000086062
84766	EFCAB4B	CRACR2A	ENSG00000130038
11284	PNKP	EIEE10,MCSZ,PNK	ENSG00000039650
100130210	LOC100130210		
100419022	SNX18P19		
100462865	ATP5LP6		
7057	THBS1	THBS,THBS-1,TSP,TSP-1,TSP1	ENSG00000137801
136991	ASZ1	ALP1,ANKL1,C7orf7,CT1.19,GASZ,Orf3	ENSG00000154438
3644	INSRL		
100874181	LINC00464		
353008	3.8-1.3		
100506443	ITPKB-IT1		
9989	PPP4R1	MEG1,PP4(Rmeg),PP4R1	ENSG00000154845
81545	FBXO38	Fbx38,MOKA	ENSG00000145868
494150	LOC494150		
347673	EIF2S2P2	bcm2636	
643627	RPS18P8	RPS18_5_650	
6229	RPS24	DBA3,S24	ENSG00000138326
54143	LINC00308	C21orf74,NCRNA00308	
152138	PYDC2	POP2,cPOP2	ENSG00000253548
692099	FAM86DP	FAM86D	
6730	SRP68		ENSG00000167881
22947	DUX4	DUX10	ENSG00000258389
100421561	LOC100421561		
340602	CXorf67		
10078	TSSC4		ENSG00000184281
728447	TEX28P1	pTEX	
100129574	LOC100129574		
11165	NUDT3	DIPP,DIPP-1,DIPP1	ENSG00000112664
83460	EMC6	TMEM93	ENSG00000127774
3292	HSD17B1	EDH17B2,EDHB17,HSD17,SDR28C1	ENSG00000108786
730394	GTF2H2D		
100996438	LOC100996438		
3766	KCNJ10	BIRK-10,KCNJ13-PEN,KIR1.2,KIR4.1,SESAME	ENSG00000177807
100132399	GAGE12D	GAGE-12B	ENSG00000227488
11161	C14orf1	ERG28,NET51	ENSG00000133935
401286	LOC401286		
100653055	LOC100653055		
122042	RXFP2	GPR106,GREAT,INSL3R,LGR8,LGR8.1,RXFPR2	ENSG00000133105
692196	SNORD76	U76	
285512	FAM13A-AS1	FAM13A1OS,FAM13AOS,NCRNA00039	
51727	CMPK1	CMK,CMPK,UMK,UMP-CMPK,UMPK	ENSG00000162368
28613	TRBV5-2	TCRBV31S1,TCRBV5S2P,TRBV52	
100128964	LOC100128964		
7643	ZNF90	HTF9	ENSG00000213988
6580	SLC22A1	HOCT1,OCT1,oct1_cds	ENSG00000175003
8819	SAP30		ENSG00000164105
100420095	LOC100420095		
22817	NR1I4	CAR2	
100147769	RNU7-21P	U7.21	
94140	DFNA35		
10749	KIF1C	LTXS1	ENSG00000129250
25776	CBY1	C22orf2,CBY,HS508I15A,PGEA1,PIGEA-14,PIGEA14,arb1	ENSG00000100211
390326	OR6C76		ENSG00000185821
3355	HTR1F	5-HT-1F,5-HT1F,5HT6,HTR1EL,MR77	
80270	HSD3B7	CBAS1,PFIC4,SDR11E3	ENSG00000099377
644716	LOC644716		
2751	GLUD1P5	GLUDP5	
283665	LOC283665		
100189380	TRNAG31		
646014	LOC646014		
79918	SETD6		ENSG00000103037
171419	LOC171419		
100418874	LOC100418874		
100270826	RPS2P13	RPS2_1_34	
253935	ANGPTL5		ENSG00000187151
170062	FAM47B		ENSG00000189132
53410	ATP5LP2	ATP5KP2	
644110	LOC644110		
22826	DNAJC8	HSPC331,SPF31	ENSG00000126698
57795	FAM5B	BRINP2,DBCCR1L2,RP5-1026E2.1	ENSG00000198797
644538	CXorf69		ENSG00000184785
338388	MRPS16P3		
100271066	RPS15P2	RPS15_1_177	
79905	TMC7		ENSG00000170537
83640	FAM103A1	C15orf18,HsT19360,RAM	ENSG00000169612
129531	MITD1		ENSG00000158411
10445	MCRS1	ICP22BP,INO80Q,MCRS2,MSP58,P78	ENSG00000187778
100128519	RPS24P11	RPS24_6_457	
100419980	LOC100419980		
100049159	SPG37		
6654	SOS1	GF1,GGF1,GINGF,HGF,NS4	ENSG00000115904
9877	ZC3H11A	ZC3HDC11A	ENSG00000058673
220202	ATOH7	Math5,bHLHa13	ENSG00000179774
8024	RDPA		
100616176	MIR4708		
117153	MIA2		ENSG00000150526
100500873	MIR3934		
404770	FAM75B	C9orf36B,bA388B24.2	
90586	AOC4		
100271567	RPS26P41	RPS26_13_1064	
100507462	LOC100507462		
266666	TAS2R36	T2R36	
10023	FRAT1		ENSG00000165879
100874417	TIMM8BP2		
100133330	LOC100133330		
6259	RYK	D3S3195,JTK5,JTK5A,RYK1	ENSG00000163785
100418679	LOC100418679		
6878	TAF6	MGC:8964,TAF(II)70,TAF(II)80,TAF2E,TAFII-70,TAFII-80,TAFII70,TAFII80,TAFII85	ENSG00000106290
284390	ZNF763	ZNF,ZNF440L	ENSG00000197054
1254	CMTX3		
100288772	CCT7P2	CCT7-1P	
100302515	OFC12		
81697	OR2B2	OR2B2Q,OR2B9,OR6-1,dJ193B12.4,hs6M1-10	ENSG00000168131
100420363	TRIM60P2Y	TRIM60P2,TRIM60PY2	
284613	CYB561D1		ENSG00000174151
92140	MTDH	3D3,AEG-1,AEG1,LYRIC,LYRIC/3D3	ENSG00000147649
11099	PTPN21	PTPD1,PTPRL10	ENSG00000070778
537	ATP6AP1	16A,ATP6IP1,ATP6S1,Ac45,CF2,VATPS1,XAP-3,XAP3	ENSG00000071553
6636	SNRPF	SMF,Sm-F,snRNP-F	ENSG00000139343
10761	PLAC1	CT92	ENSG00000170965
170595	IBD8		
440452	TBC1D3P2		
401045	FLJ41327		
84230	LRRC8C	AD158,FAD158	ENSG00000171488
9801	MRPL19	L19mt,MRP-L15,MRP-L19,MRPL15,RLX1,RPML15	ENSG00000115364
441871	PRAMEF7		ENSG00000204510
100418600	LOC100418600		
340090	LOC340090		
3119	HLA-DQB1	CELIAC1,HLA-DQB,IDDM1	ENSG00000179344
100271444	RPL21P116	RPL21_55_1456	
100996869	LOC100996869		
3566	IL4R	CD124,IL-4RA,IL4RA	ENSG00000077238
529	ATP6V1E1	ATP6E,ATP6E2,ATP6V1E,P31,Vma4	ENSG00000131100
100188993	TRNAV11		
401863	RPL10AP12	RPL10A_7_1502	
283193	OR5AZ1P		
100507369	LOC100507369		
140751	RPL36P2	RPL36_8_1711,dJ530I15.5	
987	LRBA	BGL,CDC4L,CVID8,LAB300,LBA	ENSG00000198589
89760	MRX75		
644172	LOC644172		
399495	SLC2A3P4		
4314	MMP3	CHDS6,MMP-3,SL-1,STMY,STMY1,STR1	ENSG00000149968
10224	ZNF443	ZK1	ENSG00000180855
26211	OR2F1	OLF3,OR14-60,OR2F3,OR2F3P,OR2F4,OR2F5,OR7-139,OR7-140	ENSG00000213215
646996	RAB42P1	RAB42,RAB42P	
55049	C19orf60		ENSG00000006015
100190928	SLEB12		
10795	ZNF268	HZF3	ENSG00000090612
729338	CETN4P		
4900	NRGN	RC3,hng	ENSG00000154146
401317	LOC401317		
100271072	RPS17P11	RPS17_4_560	
66036	MTMR9	C8orf9,LIP-STYX,MTMR8	ENSG00000104643
1340	COX6B1	COX6B,COXG,COXVIb1	ENSG00000126267
247	ALOX15B	15-LOX-2	ENSG00000179593
729646	RPL31P4	RPL31_28_1375	
554213	MIR449A	MIRN449,MIRN449A,hsa-mir-449	
390766	RNASEH1P2		
255101	CCDC108		ENSG00000181378
390403	FAM206BP		
389386	LAP3P2		
390413	RPL7P44	RPL7_17_1325	
100289470	LOC100289470		
390215	OR7E145P		
57115	PGLYRP4	PGLYRPIbeta,PGRP-Ibeta,PGRPIB	ENSG00000163218
126638	RPTN		ENSG00000215853
147	ADRA1B	ADRA1,ALPHA1BAR	ENSG00000170214
450092	KTCN2		
170536	PPIAP21	PPIAL,dJ269M15.1	
129080	EMID1	EMI5,EMU1	ENSG00000186998
27170	COTL1P1	CLPSMCR	
2601	GAPDHP60	GAPDHL4,GAPDL4	
100847031	MIR5700		
64115	C10orf54	B7-H5,B7H5,GI24,PP2135,SISP1	ENSG00000107738
25992	SNED1	SST3,Snep	ENSG00000162804
100418553	LOC100418553		
10906	TRAFD1	FLN29	ENSG00000135148
28878	IGKV2D-40	IGKV2D40,O1	
220074	LRTOMT	COMT2,DFNB63,LRRC51,LRTOMT1,LRTOMT2	ENSG00000184154
5661	PSBP1		
59341	TRPV4	CMT2C,HMSN2C,OTRPC4,SPSMA,SSQTL1,TRP12,VRL2,VROAC	ENSG00000111199
100616403	MIR4691		
100616172	MIR4719		
636	BICD1	BICD	ENSG00000151746
6278	S100A7	PSOR1,S100A7c	ENSG00000143556
100422129	LOC100422129		
374383	NCR3LG1	B7-H6,B7H6,DKFZp686O24166	ENSG00000188211
407028	MIR302A	MIRN302,MIRN302A,hsa-mir-302	
27202	GPR77	C5L2,GPF77	
100189069	TRNAN9		
100422901	MIR3135A	MIR3135,hsa-mir-3135a	
57818	G6PC2	IGRP	ENSG00000152254
117	ADCYAP1R1	PAC1,PAC1R,PACAPR,PACAPRI	ENSG00000078549
57504	MTA3		ENSG00000057935
252950	TTTY18	NCRNA00143	
100128220	EDDM3DP		
128826	C20orf166	dJ353C17.1	ENSG00000174407
100616491	MIR3978		
8290	HIST3H3	H3.4,H3/g,H3FT,H3t	ENSG00000168148
768219	MIR802	MIRN802,hsa-mir-802	
100128984	RPL35AP7	RPL35A_1_109	
135250	RAET1E	LETAL,N2DL-4,NKG2DL4,RAET1E2,RL-4,ULBP4,bA350J20.7	ENSG00000164520
4586	MUC5AC	MUC5,TBM,leB	
100271511	RPL36AP30	RPL36A_11_867	
378882	MRX84		
100996456	LOC100996456		
100505621	C11orf72		
64239	RSCIS		
144404	TMEM120B		ENSG00000188735
100415893	DUPXQ28	CXq28	
149233	IL23R		ENSG00000162594
84080	C16orf48	DAKV6410	ENSG00000124074
7577	ZNF29P	KOX26,ZNF29	
118429	ANTXR2	CMG-2,CMG2,ISH,JHF	ENSG00000163297
767611	SNORD114-30	14q(II-30)	
10205	MPZL2	EVA,EVA1	ENSG00000149573
100271493	RPL32P33	RPL32_20_1573	
138241	C9orf85		ENSG00000155621
56964	WDR93		ENSG00000140527
100507602	LOC100507602		
100532735	INO80B-WBP1		
100506544	LOC100506544		
729366	LOC729366		
140576	S100A16	DT1P1A7,S100F	ENSG00000188643
84964	ALKBH6	ABH6	ENSG00000239382
290	ANPEP	APN,CD13,GP150,LAP1,P150,PEPN	ENSG00000166825
643101	RPL26P22	RPL26_5_860	
10312	TCIRG1	ATP6N1C,ATP6V0A3,Atp6i,OC-116kDa,OC116,OPTB1,Stv1,TIRC7,Vph1,a3	ENSG00000110719
348093	RBPMS2		ENSG00000166831
6339	SCNN1D	ENaCd,ENaCdelta,SCNED,dNaCh	ENSG00000162572
401480	LOC401480		
100996368	LOC100996368		
129804	FBLN7	TM14	ENSG00000144152
9861	PSMD6	Rpn7,S10,SGA-113M,p44S10	ENSG00000163636
100873587	RNA5SP321	RN5S321	
100131943	LOC100131943		
219983	OR4D6	OR11-250	ENSG00000166884
554207	LOC554207		
7948	PBCRA1	CRAPB,PBCRA	
100422587	LOC100422587		
55276	PGM2		ENSG00000169299
100126529	TRNAS-GCU		
8131	NPRL3	C16orf35,CGTHBA,HS-40,MARE,NPR3,RMD11	ENSG00000103148
6070	RNU4-8P	RNU4P2,U4,U4/14	
53371	NUP54		ENSG00000138750
100271299	RPL27AP4	RPL27A_2_255	
100101126	LOC100101126		
6305	SBF1	MTMR5	ENSG00000100241
23142	DCUN1D4		ENSG00000109184
144809	FAM216B	C13orf30	ENSG00000179813
57582	KCNT1	KCa4.1,SLACK,bA100C15.2	ENSG00000107147
2038	EPB42	PA,SPH5	ENSG00000166947
81602	CDADC1	NYD-SP15,bA103J18.1	ENSG00000102543
56945	MRPS22	C3orf5,COXPD5,GIBT,MRP-S22,RPMS22	ENSG00000175110
442912	MIR367	MIRN367,hsa-mir-367	
374462	PTPRQ	DFNB84,PTPGMC1,R-PTP-Q	ENSG00000139304
126075	CCDC159		ENSG00000183401
54920	DUS2L	DUS2,SMM1,URLC8	ENSG00000167264
79853	TM4SF20	PRO994,TCCE518	ENSG00000168955
256892	OR51F1	OR11-21,OR51F1P	ENSG00000188069
100874381	NPIPP1		
4644	MYO5A	GS1,MYH12,MYO5,MYR12	ENSG00000197535
100420748	LOC100420748		
56130	PCDHB6	PCDH-BETA6	ENSG00000113211
220147	LOC220147		
6973	TRGV1	TCRGV1,V1S1P	
100420508	LDHAL6DP		
442233	SMARCE1P2		
79258	MMEL1	MMEL2,NEP2,NEPII,NL1,NL2,SEP	ENSG00000142606
100288385	LOC100288385		
28374	IGHVII-22-1	4-22.1P,IGHVII221	
2871	GRK6P1	GPRK6L,GPRK6P,GRK6PS	
28307	IGHV3OR16-9	IGHV3OR169	
100420949	LOC100420949		
100996577	LOC100996577		
57217	TTC7A	TTC7	ENSG00000068724
100134173	LOC100134173		
3953	LEPR	CD295,LEP-R,OB-R,OBR	ENSG00000116678
1514	CTSL1	CATL,CTSL,MEP	ENSG00000135047
1647	GADD45A	DDIT1,GADD45	ENSG00000116717
400236	FOXN3-AS1		
57826	RAP2C		ENSG00000123728
152405	C3orf30		ENSG00000163424
28664	TRAV19	TCRAV12S1,TCRAV19S1	
223075	CCDC129		ENSG00000180347
8834	TMEM11	C17orf35,PM1,PMI	ENSG00000178307
100189002	TRNAS5		
28714	TRAJ41		
55303	GIMAP4	IAN-1,IAN1,IMAP4	ENSG00000133574
100996541	LOC100996541		
403273	OR5H14		ENSG00000236032
28927	IGKV2-14	IGKV214,L3	
100505822	LOC100505822		
2234	FEB2		
644906	LOC644906		
440487	RPL21P128	RPL21_62_1585	
94121	SYTL4	SLP4	ENSG00000102362
100462990	HSPD1P21	HSPD1-3P	
51406	NOL7	C6orf90,PQBP3,RARG-1,dJ223E5.2	ENSG00000225921
10040	TOM1L1	OK/KNS-CL.3,SRCASM	ENSG00000141198
642394	ADARB2-AS1	C10orf109,NCRNA00168,bA466B20.1	
100188782	NIDDM4		
10407	SPAG11B	EDDM2B,EP2,EP2C,EP2D,HE2,HE2C,SPAG11	ENSG00000164871
23615	PYY2		
6721	SREBF2	SREBP2,bHLHd2	ENSG00000198911
100421317	LOC100421317		
100873656	RNA5SP404	RN5S404	
26811	SNORD55	RNU39,RNU55,SNORD39,U39,U55	
100418692	LOC100418692		
4391	MRX27		
693194	MIR609	MIRN609,hsa-mir-609	
285043	LOC285043		
100312954	GRD1		
100533943	LOC100533943		
28779	IGLV5-52	IGLV552,V4-4	
55779	WDR52		ENSG00000206530
100420899	LOC100420899		
474288	OA4		
7311	UBA52	CEP52,HUBCEP52,L40,RPL40	ENSG00000221983
1296	COL8A2	FECD,FECD1,PPCD,PPCD2	ENSG00000171812
100131107	LOC100131107		
100288806	LOC100288806		
152519	NIPAL1	NPAL1	ENSG00000163293
644450	LOC644450		
5950	RBP4		ENSG00000138207
390260	OR6X1	OR11-270	ENSG00000221931
29935	RPA4	HSU24186	ENSG00000204086
100271027	RPL39P19	RPL39_8_448	
100286931	LOC100286931		
7255	TSHRL2		
644548	EXOC5P1		
100033808	SNORD115-34	HBII-52-34	
4026	LPP		ENSG00000145012
63982	ANO3	C11orf25,TMEM16C	ENSG00000134343
644063	HNRNPKP4		
401427	OR2A7	HSDJ0798C17,OR2A21	ENSG00000243896
140453	MUC17	MUC3	ENSG00000169876
100420055	LOC100420055		
379032	XKRYP5		
196472	FAM71C		ENSG00000180219
7205	TRIP6	OIP-1,OIP1,TRIP-6,TRIP6i2,ZRP-1	ENSG00000087077
100130177	LOC100130177		
100529148	MDNS		
64922	LRRC19		ENSG00000184434
4284	MIP	AQP0,LIM1,MIP26,MP26	ENSG00000135517
10934	MORF4	CSR,CSRB,SEN,SEN1	
79746	ECHDC3		ENSG00000134463
23026	MYO16	MYR8,Myo16b,NYAP3	ENSG00000041515
57786	RBAK	ZNF769	ENSG00000146587
100271375	RPS27AP8	RPS27A_2_437	
3344	FOXN2	HTLF	ENSG00000170802
392436	LOC392436		
6489	ST8SIA1	GD3S,SIAT8,SIAT8-A,SIAT8A,ST8SiaI	ENSG00000111728
51805	COQ3	DHHBMT,DHHBMTASE,UG0215E05,bA9819.1	ENSG00000132423
100316847	GLM8		
1759	DNM1	DNM	ENSG00000106976
55929	DMAP1	DNMAP1,DNMTAP1,EAF2,MEAF2,SWC4	ENSG00000178028
651249	RPL34P27	RPL34_11_1303	
26818	SNORD33	RNU33,U33	
6952	TCP1P2	CCT1-2P,TCP1L2	
9489	PGS1		ENSG00000087157
7315	UBBP1		
100147745	RNU7-2P	U7.2	
100129706	HMGB1P13	HMGB1L13	
643348	LOC643348		
100133103	RPL7L1P13		
693215	MIR630	MIRN630,hsa-mir-630	
401967	NBPF17P		
387494	RPL18AP2		
100422137	LOC100422137		
3064	HTT	HD,IT15	ENSG00000197386
406884	MIRLET7B	LET7B,MIRNLET7B,hsa-let-7b,let-7b	
151963	MB21D2	C3orf59	ENSG00000180611
28458	IGHV1-F	IGHV1F	
729582	DIRC3		
503497	MS4A13		ENSG00000204979
100996335	LOC100996335		
574077	GLC1K	JOAG3	
3589	IL11	AGIF,IL-11	ENSG00000095752
664701	ZNF826P	ZNF826	
84324	SARNP	CIP29,HCC1,HSPC316,THO1	ENSG00000205323
326607	NMNATP		
100130374	RPL13P14	RPL13_6_1708	
79631	EFTUD1	FAM42A,HsT19294,RIA1	ENSG00000140598
440157	LOC440157		
780912	AD10		
284076	TTLL6	TTL.6	ENSG00000170703
50836	TAS2R8	T2R8,TRB5	ENSG00000121314
140801	RPL10L	RPL10_5_1358	ENSG00000165496
28434	IGHV3-33	IGHV333,VH	
100506299	LOC100506299		
544650	SLEP1		
544426	COPD18		
152	ADRA2C	ADRA2L2,ADRA2RL2,ADRARL2,ALPHA2CAR	ENSG00000184160
100129552	RPS26P38	RPS26_15_1076	
100533888	LOC100533888		
729458	LOC729458		ENSG00000196589
162137	MGC34800		
100129291	LOC100129291		
152100	CMC1	C3orf68	ENSG00000187118
133748	RPL7AP32	RPL7A_8_583	
2189	FANCG	FAG,XRCC9	ENSG00000221829
27093	KCNMB3P1	KCNMB2L,KCNMB3L,KCNMB3L1,KCNMBLP	
121227	LRIG3	LIG3	ENSG00000139263
23331	TTC28		ENSG00000100154
27023	FOXB1	FKH5,HFKH-5	ENSG00000171956
200312	RNF215		ENSG00000099999
22795	NID2	NID-2	ENSG00000087303
56834	GPR137	C11orf4,GPR137A,TM7SF1L1	ENSG00000173264
10479	SLC9A6	MRSA,NHE6	ENSG00000198689
100506899	LOC100506899		
100129167	RFESDP1		
646799	ZAR1L	ZAR2	ENSG00000189167
474223	RA3		
55521	TRIM36	HAPRIN,RBCC728,RNF98	ENSG00000152503
