ensembl_id	ensembl_gene_symbol	ensembl_gene_biotype
ENSG00000033100	CHPF2	PROTEIN_CODING
ENSG00000252507	RNU7-81P	SNRNA
ENSG00000134108	ARL8B	PROTEIN_CODING
ENSG00000243830	RP11-113C12.2	PSEUDOGENE
ENSG00000168569	TMEM223	PROTEIN_CODING
ENSG00000184789	OR4C10P	PSEUDOGENE
ENSG00000226846	LINC00348	LINCRNA
ENSG00000203644	AC083799.1	PSEUDOGENE
ENSG00000204802	RP11-111F5.4	LINCRNA
ENSG00000237457	RP11-547I7.2	LINCRNA
ENSG00000228402	RP3-347E1.2	ANTISENSE
ENSG00000232366	VDAC1P9	PSEUDOGENE
ENSG00000202329	U6	SNRNA
ENSG00000092148	HECTD1	PROTEIN_CODING
ENSG00000242486	RP1-104O17.2	LINCRNA
ENSG00000244130	RP11-648C16.1	PSEUDOGENE
ENSG00000222647	AC002070.1	MIRNA
ENSG00000199695	U6	SNRNA
ENSG00000228039	KB-1125A3.10	PSEUDOGENE
ENSG00000238247	GS1-309P15.4	PSEUDOGENE
ENSG00000227177	AIMP1P2	PSEUDOGENE
ENSG00000200112	SNORD56	SNORNA
ENSG00000255672	RP11-45F15.2	ANTISENSE
ENSG00000261389	RP11-357N13.7	LINCRNA
ENSG00000260430	RP11-626G11.4	LINCRNA
ENSG00000262798	AC012314.20	ANTISENSE
ENSG00000247570	RP11-449M6.1	PSEUDOGENE
ENSG00000266290	RP11-159D12.10	LINCRNA
ENSG00000251293	CTC-552D5.1	LINCRNA
ENSG00000189403	HMGB1	PROTEIN_CODING
ENSG00000249887	RP11-457P14.6	PSEUDOGENE
ENSG00000236894	RP11-128B16.3	LINCRNA
ENSG00000265870	AC026166.3	MIRNA
ENSG00000260763	RP11-445O3.3	LINCRNA
ENSG00000188315	C3ORF62	PROTEIN_CODING
ENSG00000160695	VPS11	PROCESSED_TRANSCRIPT
ENSG00000119636	C14ORF45	PROTEIN_CODING
ENSG00000242061	CTD-2555K7.1	PSEUDOGENE
ENSG00000239068	SNOU13	SNORNA
ENSG00000257274	AC225613.1	PROTEIN_CODING
ENSG00000248835	AL357673.1	PROTEIN_CODING
ENSG00000214160	ALG3	PROTEIN_CODING
ENSG00000184560	C17ORF74	PROTEIN_CODING
ENSG00000232284	GNG12-AS1	LINCRNA
ENSG00000262009	NLRP7	PROTEIN_CODING
ENSG00000226392	RP4-736H5.1	PSEUDOGENE
ENSG00000227848	SUCLA2-AS1	ANTISENSE
ENSG00000178457	LINC00314	LINCRNA
ENSG00000111859	NEDD9	PROTEIN_CODING
ENSG00000238948	SNOU13	SNORNA
ENSG00000099381	SETD1A	PROTEIN_CODING
ENSG00000166448	TMEM130	PROTEIN_CODING
ENSG00000230077	MTAPP2	PSEUDOGENE
ENSG00000253392	AC006277.2	ANTISENSE
ENSG00000232664	LARP1BP3	PSEUDOGENE
ENSG00000226448	RP11-93L14.1	PSEUDOGENE
ENSG00000231509	RP11-574F11.3	LINCRNA
ENSG00000109920	FNBP4	PROTEIN_CODING
ENSG00000214073	AC018814.1	PSEUDOGENE
ENSG00000204648	SSX9	PROTEIN_CODING
ENSG00000171155	C1GALT1C1	PROTEIN_CODING
ENSG00000106236	NPTX2	PROTEIN_CODING
ENSG00000249393	RP11-537A6.7	PROCESSED_TRANSCRIPT
ENSG00000074964	ARHGEF10L	PROTEIN_CODING
ENSG00000174196	FAM21D	PROTEIN_CODING
ENSG00000251310	RP11-706F1.1	LINCRNA
ENSG00000130347	RTN4IP1	PROTEIN_CODING
ENSG00000265747	METAZOA_SRP	MISC_RNA
ENSG00000232416	BPESC1	PROCESSED_TRANSCRIPT
ENSG00000230400	RP11-359G22.2	LINCRNA
ENSG00000166450	PRTG	PROTEIN_CODING
ENSG00000180822	PSMG4	PROTEIN_CODING
ENSG00000174099	MSRB3	PROTEIN_CODING
ENSG00000178412	AC068473.1	PROTEIN_CODING
ENSG00000165309	ARMC3	PROTEIN_CODING
ENSG00000211653	IGLV1-40	IG_V_GENE
ENSG00000169926	KLF13	PROTEIN_CODING
ENSG00000258439	RP11-173A8.2	PSEUDOGENE
ENSG00000239432	GS1-388B5.8	PSEUDOGENE
ENSG00000258140	RP11-324P9.1	PROCESSED_TRANSCRIPT
ENSG00000264156	RNU1-9	SNRNA
ENSG00000176018	LYSMD3	PROTEIN_CODING
ENSG00000174942	OR5R1	PROTEIN_CODING
ENSG00000083520	DIS3	PROTEIN_CODING
ENSG00000218173	RP11-427E4.1	PSEUDOGENE
ENSG00000250692	CTB-35F21.4	ANTISENSE
ENSG00000201260	U6	SNRNA
ENSG00000168589	DYNLRB2	PROTEIN_CODING
ENSG00000126775	ATG14	PROTEIN_CODING
ENSG00000184985	SORCS2	PROTEIN_CODING
ENSG00000127314	RAP1B	PROTEIN_CODING
ENSG00000158092	NCK1	PROTEIN_CODING
ENSG00000263790	MIR4473	MIRNA
ENSG00000225579	RP11-318G21.3	LINCRNA
ENSG00000238383	SNOU13	SNORNA
ENSG00000264479	AC023824.1	MIRNA
ENSG00000187634	SAMD11	PROTEIN_CODING
ENSG00000230271	RP11-548K12.5	PSEUDOGENE
ENSG00000164675	IQUB	PROTEIN_CODING
ENSG00000137497	NUMA1	PROTEIN_CODING
ENSG00000257958	RP11-25E2.1	LINCRNA
ENSG00000261565	RP11-299M14.2	PROCESSED_TRANSCRIPT
ENSG00000237485	SGOL1-AS1	ANTISENSE
ENSG00000231261	HMGN2P10	PSEUDOGENE
ENSG00000264620	AL139022.1	MIRNA
ENSG00000133742	CA1	PROTEIN_CODING
ENSG00000204344	STK19	PROTEIN_CODING
ENSG00000165632	TAF3	PROTEIN_CODING
ENSG00000207202	U6	SNRNA
ENSG00000149792	MRPL49	PROTEIN_CODING
ENSG00000257704	PRR24	PROTEIN_CODING
ENSG00000241913	RP5-1073F15.1	PSEUDOGENE
ENSG00000169692	AGPAT2	PROTEIN_CODING
ENSG00000088854	C20ORF194	PROTEIN_CODING
ENSG00000222238	U2	SNRNA
ENSG00000227286	HLA-DPA2	PSEUDOGENE
ENSG00000201457	SNORA55	SNORNA
ENSG00000204262	COL5A2	PROTEIN_CODING
ENSG00000233345	MSH5	PROTEIN_CODING
ENSG00000258002	CR759815.2	PROTEIN_CODING
ENSG00000231947	MTND2P24	PSEUDOGENE
ENSG00000228658	RP11-791O21.5	LINCRNA
ENSG00000253153	KB-1562D12.3	PSEUDOGENE
ENSG00000241776	RP11-651J20.1	PSEUDOGENE
ENSG00000206066	IGLL3P	PSEUDOGENE
ENSG00000260716	NFKBIL2	PROTEIN_CODING
ENSG00000215000	RP1-31B8.1	PSEUDOGENE
ENSG00000255734	RP11-133L14.4	PSEUDOGENE
ENSG00000213958	KRT18P29	PSEUDOGENE
ENSG00000111906	HDDC2	PROTEIN_CODING
ENSG00000250186	RP11-1079K10.4	ANTISENSE
ENSG00000252904	SNORA76	SNORNA
ENSG00000229367	HMGN2P19	PSEUDOGENE
ENSG00000223629	DEFA8P	PSEUDOGENE
ENSG00000211780	TRAV6	TR_V_GENE
ENSG00000170266	GLB1	PROTEIN_CODING
ENSG00000252821	U6	SNRNA
ENSG00000130287	NCAN	PROTEIN_CODING
ENSG00000259077	RP11-804L24.2	LINCRNA
ENSG00000219666	RP11-174C7.1	PSEUDOGENE
ENSG00000211851	TRAJ38	TR_J_GENE
ENSG00000188219	AC131180.1	PROTEIN_CODING
ENSG00000115946	PNO1	PROTEIN_CODING
ENSG00000223643	RP11-108M9.1	LINCRNA
ENSG00000237753	AC079922.3	LINCRNA
ENSG00000067082	KLF6	PROTEIN_CODING
ENSG00000230668	XXYAC-YR29IB3.1	ANTISENSE
ENSG00000229029	RP11-408A13.1	PSEUDOGENE
ENSG00000261348	RP11-510M2.1	LINCRNA
ENSG00000226707	RP11-719J20.1	LINCRNA
ENSG00000214262	ANKRD36BP1	PROTEIN_CODING
ENSG00000120868	APAF1	PROTEIN_CODING
ENSG00000221436	MIR548F3	MIRNA
ENSG00000249076	AC016724.8	PROCESSED_TRANSCRIPT
ENSG00000227917	RP11-143M1.3	LINCRNA
ENSG00000168374	ARF4	PROTEIN_CODING
ENSG00000257995	RP11-632B21.1	LINCRNA
ENSG00000266039	MIR4509-1	MIRNA
ENSG00000172717	FAM71D	PROTEIN_CODING
ENSG00000261450	TRBV29-1	TR_V_GENE
ENSG00000256817	RP11-118B22.1	PSEUDOGENE
ENSG00000198468	FLVCR1-AS1	LINCRNA
ENSG00000214429	AC064872.1	PSEUDOGENE
ENSG00000163472	TMEM79	PROTEIN_CODING
ENSG00000212265	RN5S185	RRNA
ENSG00000249193	HSPD1P5	PSEUDOGENE
ENSG00000234835	PHBP13	PSEUDOGENE
ENSG00000228919	AC097381.1	PROTEIN_CODING
ENSG00000178642	AL513477.1	PSEUDOGENE
ENSG00000142655	PEX14	PROTEIN_CODING
ENSG00000252474	U6	SNRNA
ENSG00000260046	RP11-454K7.3	LINCRNA
ENSG00000263470	RP11-160O5.1	LINCRNA
ENSG00000259073	CTD-2303B20.1	PROCESSED_TRANSCRIPT
ENSG00000180336	C17ORF104	PROTEIN_CODING
ENSG00000179934	CCR8	PROTEIN_CODING
ENSG00000171345	KRT19	PROTEIN_CODING
ENSG00000109610	SOD3	PROTEIN_CODING
ENSG00000237677	AC113612.2	PSEUDOGENE
ENSG00000227264	ACTR3BP5	PSEUDOGENE
ENSG00000244214	RP11-298O21.7	LINCRNA
ENSG00000242444	RP11-320N7.1	PSEUDOGENE
ENSG00000105583	WDR83OS	PROTEIN_CODING
ENSG00000255415	RP11-684B2.5	PSEUDOGENE
ENSG00000158865	SLC5A11	PROTEIN_CODING
ENSG00000220745	RP1-101K10.4	PSEUDOGENE
ENSG00000223012	7SK	MISC_RNA
ENSG00000186312	CA5BP1	PSEUDOGENE
ENSG00000114268	PFKFB4	PROTEIN_CODING
ENSG00000260569	RP11-669I1.1	LINCRNA
ENSG00000177455	CD19	PROTEIN_CODING
ENSG00000233264	AC006042.8	PSEUDOGENE
ENSG00000233838	DPH3P1	PSEUDOGENE
ENSG00000259952	AC009133.15	ANTISENSE
ENSG00000199373	RN5S453	RRNA
ENSG00000232599	RP1-161N10.1	PSEUDOGENE
ENSG00000252649	RN5S480	RRNA
ENSG00000081237	PTPRC	PROTEIN_CODING
ENSG00000168916	ZNF608	PROTEIN_CODING
ENSG00000188856	RPSAP47	PSEUDOGENE
ENSG00000184507	C15ORF55	PROTEIN_CODING
ENSG00000124444	ZNF576	PROTEIN_CODING
ENSG00000207404	Y_RNA	MISC_RNA
ENSG00000207653	MIR558	MIRNA
ENSG00000254803	RP11-529A4.9	PSEUDOGENE
ENSG00000255461	OR8I1P	PSEUDOGENE
ENSG00000138823	MTTP	PROTEIN_CODING
ENSG00000221836	OR2A5	PROTEIN_CODING
ENSG00000227118	BTF3P13	PSEUDOGENE
ENSG00000227777	RP4-738P11.3	PSEUDOGENE
ENSG00000256874	AL080274.1	PSEUDOGENE
ENSG00000232183	RP6-27P15.2	ANTISENSE
ENSG00000258023	BX296568.1	PROTEIN_CODING
ENSG00000259608	RP11-23A22.1	PSEUDOGENE
ENSG00000263040	PRR4	PROTEIN_CODING
ENSG00000264007	RP11-68I3.10	SENSE_INTRONIC
ENSG00000106701	FSD1L	PROTEIN_CODING
ENSG00000227239	AL121985.1	PSEUDOGENE
ENSG00000140319	SRP14	PROTEIN_CODING
ENSG00000206493	HLA-E	PROTEIN_CODING
ENSG00000264570	SNX19P3	PSEUDOGENE
ENSG00000251359	WWC2-AS2	LINCRNA
ENSG00000221218	AC009997.1	MIRNA
ENSG00000165953	SERPINA12	PROTEIN_CODING
ENSG00000115596	WNT6	PROTEIN_CODING
ENSG00000231459	LINC00032	LINCRNA
ENSG00000237073	RP11-168K11.2	ANTISENSE
ENSG00000256982	CTD-2555A7.2	LINCRNA
ENSG00000229377	AC016757.1	PROTEIN_CODING
ENSG00000228538	AC009411.1	LINCRNA
ENSG00000212866	HSPA1B	PROTEIN_CODING
ENSG00000239908	METAZOA_SRP	MISC_RNA
ENSG00000255553	RP11-810P12.5	LINCRNA
ENSG00000261036	RP11-574H6.1	LINCRNA
ENSG00000259985	RP11-549B18.1	ANTISENSE
ENSG00000207946	MIR516B1	MIRNA
ENSG00000259775	RP11-45P15.4	ANTISENSE
ENSG00000249540	RP11-789L4.1	PSEUDOGENE
ENSG00000228615	AC093166.3	PSEUDOGENE
ENSG00000254402	LRRC24	PROTEIN_CODING
ENSG00000264466	U8	SNORNA
ENSG00000232498	RP5-1011O1.2	ANTISENSE
ENSG00000261403	RP11-114H24.3	LINCRNA
ENSG00000205181	RP5-1022P6.6	LINCRNA
ENSG00000212246	U6	SNRNA
ENSG00000249365	RP11-508M8.1	LINCRNA
ENSG00000183579	ZNRF3	PROTEIN_CODING
ENSG00000113520	IL4	PROTEIN_CODING
ENSG00000235904	RBMS3-AS3	ANTISENSE
ENSG00000103196	CRISPLD2	PROTEIN_CODING
ENSG00000254861	RP11-945A11.2	LINCRNA
ENSG00000261532	RP11-304L19.8	LINCRNA
ENSG00000121274	PAPD5	PROTEIN_CODING
ENSG00000152213	ARL11	PROTEIN_CODING
ENSG00000263475	AL353805.1	MIRNA
ENSG00000226278	PSPHP1	PSEUDOGENE
ENSG00000230970	HHATL-AS1	ANTISENSE
ENSG00000258760	CTD-2509G16.5	PROCESSED_TRANSCRIPT
ENSG00000184436	THAP7	PROTEIN_CODING
ENSG00000230841	RP5-915N17.3	PSEUDOGENE
ENSG00000252388	SNOU13	SNORNA
ENSG00000213977	TAX1BP3	PROTEIN_CODING
ENSG00000255895	RP11-656E20.3	ANTISENSE
ENSG00000259113	RP11-406H23.2	LINCRNA
ENSG00000114450	GNB4	PROTEIN_CODING
ENSG00000222448	7SK	MISC_RNA
ENSG00000233783	AP001442.2	ANTISENSE
ENSG00000136206	SPDYE1	PROTEIN_CODING
ENSG00000249057	MAST4-IT1	SENSE_INTRONIC
ENSG00000259273	RP11-493E3.2	PSEUDOGENE
ENSG00000196406	SPANXD	PROTEIN_CODING
ENSG00000137040	RANBP6	PROTEIN_CODING
ENSG00000221545	MIR1255B2	MIRNA
ENSG00000230246	FAM75C1	PSEUDOGENE
ENSG00000164841	TMEM74	PROTEIN_CODING
ENSG00000230291	RP11-244J10.1	PSEUDOGENE
ENSG00000201148	RN5S42	RRNA
ENSG00000137364	TPMT	PROTEIN_CODING
ENSG00000238076	RP1-290I10.4	PSEUDOGENE
ENSG00000153317	ASAP1	PROTEIN_CODING
ENSG00000252210	Y_RNA	MISC_RNA
ENSG00000163749	CCDC158	PROTEIN_CODING
ENSG00000179041	RRS1	PROTEIN_CODING
ENSG00000164822	DEFA6	PROTEIN_CODING
ENSG00000258962	RP11-747H7.1	PSEUDOGENE
ENSG00000204977	TRIM13	PROTEIN_CODING
ENSG00000168591	TMUB2	PROTEIN_CODING
ENSG00000108433	GOSR2	PROTEIN_CODING
ENSG00000204844	FAM74A3	PSEUDOGENE
ENSG00000261616	RP11-6O2.3	ANTISENSE
ENSG00000158411	MITD1	PROTEIN_CODING
ENSG00000101166	SLMO2	PROTEIN_CODING
ENSG00000211639	IGLV4-60	IG_V_GENE
ENSG00000213486	AC108039.1	PSEUDOGENE
ENSG00000085871	MGST2	PROTEIN_CODING
ENSG00000265921	U6	SNRNA
ENSG00000224852	MTND5P24	PSEUDOGENE
ENSG00000224988	RP11-409K20.7	PSEUDOGENE
ENSG00000122435	TRMT13	PROTEIN_CODING
ENSG00000183309	ZNF623	PROTEIN_CODING
ENSG00000146221	TCTE1	PROTEIN_CODING
ENSG00000230691	MRPL35P4	PSEUDOGENE
ENSG00000227047	AC012065.4	LINCRNA
ENSG00000183704	AC134882.1	PROTEIN_CODING
ENSG00000257012	RP11-60C6.6	PSEUDOGENE
ENSG00000261268	RP11-308D13.3	LINCRNA
ENSG00000207827	MIR30A	MIRNA
ENSG00000176261	ZBTB8OS	PROTEIN_CODING
ENSG00000201689	SNORD114-29	SNORNA
ENSG00000238863	SNOU13	SNORNA
ENSG00000261552	RP11-264B17.5	ANTISENSE
ENSG00000196550	FAM72A	PROTEIN_CODING
ENSG00000171307	ZDHHC16	PROTEIN_CODING
ENSG00000105372	RPS19	PROTEIN_CODING
ENSG00000238994	SNOU13	SNORNA
ENSG00000261191	RP11-16L14.2	ANTISENSE
ENSG00000140873	ADAMTS18	PROTEIN_CODING
ENSG00000179023	KLHDC7A	PROTEIN_CODING
ENSG00000250677	RP11-576N17.2	PSEUDOGENE
ENSG00000259584	RP11-521C20.2	PROCESSED_TRANSCRIPT
ENSG00000211649	IGLV7-46	IG_V_GENE
ENSG00000265369	RP11-17A19.1	LINCRNA
ENSG00000161849	KRT84	PROTEIN_CODING
ENSG00000240808	CTD-3236F5.1	PSEUDOGENE
ENSG00000129460	NGDN	PROTEIN_CODING
ENSG00000130584	ZBTB46	PROTEIN_CODING
ENSG00000259817	RP11-53L24.1	LINCRNA
ENSG00000196214	ZNF766	PROTEIN_CODING
ENSG00000198954	KIAA1279	PROTEIN_CODING
ENSG00000243297	CTD-2525J15.1	PSEUDOGENE
ENSG00000207136	U6	SNRNA
ENSG00000225778	RP11-401F24.4	ANTISENSE
ENSG00000228854	NRM	PROTEIN_CODING
ENSG00000238731	U7	SNRNA
ENSG00000213050	TPM3P1	PSEUDOGENE
ENSG00000144029	MRPS5	PROTEIN_CODING
ENSG00000256681	RP11-707G14.3	PSEUDOGENE
ENSG00000101057	MYBL2	PROTEIN_CODING
ENSG00000139629	GALNT6	PROTEIN_CODING
ENSG00000206845	U6	SNRNA
ENSG00000250764	CTD-2152M20.2	ANTISENSE
ENSG00000163485	ADORA1	PROTEIN_CODING
ENSG00000007545	CRAMP1L	PROTEIN_CODING
ENSG00000022840	RNF10	PROTEIN_CODING
ENSG00000176783	RUFY1	PROTEIN_CODING
ENSG00000235547	NDUFB11P1	PSEUDOGENE
ENSG00000161558	TMEM143	PROTEIN_CODING
ENSG00000106733	NMRK1	PROTEIN_CODING
ENSG00000196812	ZSCAN16	PROTEIN_CODING
ENSG00000135506	OS9	PROTEIN_CODING
ENSG00000262419	AC012314.2	PSEUDOGENE
ENSG00000196227	FAM217B	PROTEIN_CODING
ENSG00000166948	TGM6	PROTEIN_CODING
ENSG00000266000	AL731561.2	MIRNA
ENSG00000224165	DNAJC27-AS1	LINCRNA
ENSG00000231951	AC004837.4	ANTISENSE
ENSG00000188403	RP11-467L19.2	PSEUDOGENE
ENSG00000238462	SNOU13	SNORNA
ENSG00000260461	RP11-541N10.3	SENSE_OVERLAPPING
ENSG00000257141	RP11-554D14.7	PROCESSED_TRANSCRIPT
ENSG00000124900	TRIM51	PROTEIN_CODING
ENSG00000264261	AC024908.1	MIRNA
ENSG00000222511	Y_RNA	MISC_RNA
ENSG00000215608	AL356585.2	PSEUDOGENE
ENSG00000160180	TFF3	PROTEIN_CODING
ENSG00000214145	RP11-513G11.1	LINCRNA
ENSG00000255070	RP11-699F16.1	PSEUDOGENE
ENSG00000253993	RP11-451O18.1	PSEUDOGENE
ENSG00000230805	AL132709.1	LINCRNA
ENSG00000130294	KIF1A	PROTEIN_CODING
ENSG00000154380	ENAH	PROTEIN_CODING
ENSG00000168395	ING5	PROTEIN_CODING
ENSG00000115252	PDE1A	PROTEIN_CODING
ENSG00000254530	RP11-460B17.3	LINCRNA
ENSG00000200310	RN5S215	RRNA
ENSG00000233639	AC018730.1	ANTISENSE
ENSG00000211788	TRAV13-1	TR_V_GENE
ENSG00000187135	VSTM2B	PROTEIN_CODING
ENSG00000253021	U6	SNRNA
ENSG00000249214	AC022558.1	PSEUDOGENE
ENSG00000114790	ARHGEF26	PROTEIN_CODING
ENSG00000244671	METAZOA_SRP	MISC_RNA
ENSG00000254793	FDPSP4	PSEUDOGENE
ENSG00000169071	ROR2	PROTEIN_CODING
ENSG00000250081	CTD-2116N20.1	LINCRNA
ENSG00000263455	AC011841.8	MIRNA
ENSG00000250989	RP11-392E22.5	PSEUDOGENE
ENSG00000176349	AC110781.3	PROTEIN_CODING
ENSG00000259796	RP11-355I22.7	SENSE_OVERLAPPING
ENSG00000225382	XXBAC-BPG249D20.9	PROCESSED_TRANSCRIPT
ENSG00000106948	AKNA	PROTEIN_CODING
ENSG00000234693	RP4-530I15.6	ANTISENSE
ENSG00000249854	RP11-420O16.1	LINCRNA
ENSG00000211874	TRAJ15	TR_J_PSEUDOGENE
ENSG00000223293	RN5S270	RRNA
ENSG00000090661	CERS4	PROTEIN_CODING
ENSG00000227751	RP1-20B21.4	ANTISENSE
ENSG00000100605	ITPK1	PROTEIN_CODING
ENSG00000234103	AC018892.6	PSEUDOGENE
ENSG00000125899	C20ORF187	PROTEIN_CODING
ENSG00000165424	ZCCHC24	PROTEIN_CODING
ENSG00000265023	AC011450.3	MIRNA
ENSG00000128313	APOL5	PROTEIN_CODING
ENSG00000227500	SCAMP4	PROTEIN_CODING
ENSG00000130035	GALNT8	PROTEIN_CODING
ENSG00000265891	AC017028.8	MIRNA
ENSG00000226417	CLIC1	PROTEIN_CODING
ENSG00000265639	RP11-529J17.1	PSEUDOGENE
ENSG00000163507	KIAA1524	PROTEIN_CODING
ENSG00000214029	ZNF891	PROTEIN_CODING
ENSG00000261019	RP11-111K18.2	LINCRNA
ENSG00000220540	RP1-298M8.1	PSEUDOGENE
ENSG00000264763	MIR4295	MIRNA
ENSG00000265133	HIST2H3D	PROTEIN_CODING
ENSG00000248871	TNFSF12-TNFSF13	PROTEIN_CODING
ENSG00000198100	AL138751.1	PSEUDOGENE
ENSG00000091262	ABCC6	PROTEIN_CODING
ENSG00000234391	RP11-344N17.6	PSEUDOGENE
ENSG00000162419	GMEB1	PROTEIN_CODING
ENSG00000154118	JPH3	PROTEIN_CODING
ENSG00000197798	FAM118B	PROTEIN_CODING
ENSG00000206705	Y_RNA	MISC_RNA
ENSG00000232146	OR2B4P	PSEUDOGENE
ENSG00000176868	AL358781.1	PSEUDOGENE
ENSG00000139832	RAB20	PROTEIN_CODING
ENSG00000254343	RP11-760H22.2	LINCRNA
ENSG00000101608	MYL12A	PROTEIN_CODING
ENSG00000198900	TOP1	PROTEIN_CODING
ENSG00000225244	RP11-220H4.2	PSEUDOGENE
ENSG00000262773	NOSTRIN	PROTEIN_CODING
ENSG00000231838	RP11-449H15.2	LINCRNA
ENSG00000140932	CMTM2	PROTEIN_CODING
ENSG00000215201	AP000269.1	PSEUDOGENE
ENSG00000168175	MAPK1IP1L	PROTEIN_CODING
ENSG00000224436	RP11-284L19.1	PSEUDOGENE
ENSG00000252910	U7	SNRNA
ENSG00000255622	AC005754.1	PROTEIN_CODING
ENSG00000064419	TNPO3	PROTEIN_CODING
ENSG00000255454	RP11-46P12.1	PSEUDOGENE
ENSG00000261387	AC138744.2	PSEUDOGENE
ENSG00000241032	METAZOA_SRP	MISC_RNA
ENSG00000251216	RP11-161D15.3	LINCRNA
ENSG00000199631	SNORD33	SNORNA
ENSG00000167257	RNF214	PROTEIN_CODING
ENSG00000005882	PDK2	PROTEIN_CODING
ENSG00000258346	RP11-148B3.2	PROCESSED_TRANSCRIPT
ENSG00000207559	MIR578	MIRNA
ENSG00000221795	MIR1324	MIRNA
ENSG00000259846	RP11-467L24.1	LINCRNA
ENSG00000201669	SNORD31	SNORNA
ENSG00000141449	GREB1L	PROTEIN_CODING
ENSG00000242689	CNTF	PROTEIN_CODING
ENSG00000050767	COL23A1	PROTEIN_CODING
ENSG00000262754	LILRA2	PROTEIN_CODING
ENSG00000113555	PCDH12	PROTEIN_CODING
ENSG00000260844	RP11-578F21.9	PSEUDOGENE
ENSG00000260530	RP11-558A11.2	PROCESSED_TRANSCRIPT
ENSG00000159915	ZNF233	PROTEIN_CODING
ENSG00000227388	RP11-112J3.16	PROCESSED_TRANSCRIPT
ENSG00000068697	LAPTM4A	PROTEIN_CODING
ENSG00000199702	U6	SNRNA
ENSG00000185839	RP4-592A1.2	PSEUDOGENE
ENSG00000142102	ATHL1	PROTEIN_CODING
ENSG00000201719	SNORD87	SNORNA
ENSG00000199944	U6	SNRNA
ENSG00000172331	BPGM	PROTEIN_CODING
ENSG00000156103	MMP16	PROTEIN_CODING
ENSG00000155282	RP11-195B21.3	PROTEIN_CODING
ENSG00000262474	RP11-1275J23.3	PSEUDOGENE
ENSG00000089876	DHX32	PROTEIN_CODING
ENSG00000263172	5S_RRNA	RRNA
ENSG00000237501	RP11-816B4.1	PSEUDOGENE
ENSG00000114739	ACVR2B	PROTEIN_CODING
ENSG00000253814	MRPS36P3	PSEUDOGENE
ENSG00000148156	ACTL7B	PROTEIN_CODING
ENSG00000142634	EFHD2	PROTEIN_CODING
ENSG00000243943	ZNF512	PROTEIN_CODING
ENSG00000198870	C9ORF96	PROTEIN_CODING
ENSG00000116406	EDEM3	PROTEIN_CODING
ENSG00000163069	SGCB	PROTEIN_CODING
ENSG00000235779	AC079779.5	LINCRNA
ENSG00000204960	BLACE	PROTEIN_CODING
ENSG00000089127	OAS1	PROTEIN_CODING
ENSG00000263060	RP1-232L24.3	LINCRNA
ENSG00000250753	RP11-241F15.10	PSEUDOGENE
ENSG00000172590	MRPL52	PROTEIN_CODING
ENSG00000112773	FAM46A	PROTEIN_CODING
ENSG00000256062	ABO	PROTEIN_CODING
ENSG00000258459	CTD-2292M16.7	ANTISENSE
ENSG00000255809	RP11-841C19.4	PSEUDOGENE
ENSG00000259289	RP11-798K3.3	LINCRNA
ENSG00000240747	KRBOX1	PROTEIN_CODING
ENSG00000239704	CDRT4	PROTEIN_CODING
ENSG00000202536	Y_RNA	MISC_RNA
ENSG00000233479	AC017074.1	LINCRNA
ENSG00000234005	GAPDHP22	PSEUDOGENE
ENSG00000259678	RP11-707P17.1	ANTISENSE
ENSG00000239197	SNOU109	SNORNA
ENSG00000237890	LINC00243	PROCESSED_TRANSCRIPT
ENSG00000203930	RP1-177G6.2	PROTEIN_CODING
ENSG00000088448	ANKRD10	PROTEIN_CODING
ENSG00000201898	SNORA72	SNORNA
ENSG00000238598	SNOU13	SNORNA
ENSG00000224860	GXYLT1P2	PSEUDOGENE
ENSG00000229940	TSPY22P	PSEUDOGENE
ENSG00000053918	KCNQ1	PROTEIN_CODING
ENSG00000053108	FSTL4	PROTEIN_CODING
ENSG00000205105	COX17P1	PSEUDOGENE
ENSG00000117602	RCAN3	PROTEIN_CODING
ENSG00000118785	SPP1	PROTEIN_CODING
ENSG00000252370	RN5S438	RRNA
ENSG00000226522	AC004744.3	ANTISENSE
ENSG00000089775	ZBTB25	PROTEIN_CODING
ENSG00000189184	PCDH18	PROTEIN_CODING
ENSG00000227586	RP11-162A23.5	PSEUDOGENE
ENSG00000120697	ALG5	PROTEIN_CODING
ENSG00000201882	SNOU2-30	SNORNA
ENSG00000253001	7SK	MISC_RNA
ENSG00000231475	IGHV4-31	IG_V_GENE
ENSG00000140481	CCDC33	PROTEIN_CODING
ENSG00000222314	U6	SNRNA
ENSG00000263811	MIR3675	MIRNA
ENSG00000258855	RP11-810K23.2	PSEUDOGENE
ENSG00000165752	STK32C	PROTEIN_CODING
ENSG00000227536	RP5-1091N2.2	PSEUDOGENE
ENSG00000007923	DNAJC11	PROTEIN_CODING
ENSG00000214414	TRIM77P	PSEUDOGENE
ENSG00000213871	TAF9BP1	PSEUDOGENE
ENSG00000234634	AC003664.1	LINCRNA
ENSG00000125903	DEFB129	PROTEIN_CODING
ENSG00000254310	CTD-2045M21.1	PSEUDOGENE
ENSG00000167807	FDX1L	PROTEIN_CODING
ENSG00000234664	HMGN2P5	PSEUDOGENE
ENSG00000261142	RP11-822E23.1	PSEUDOGENE
ENSG00000169193	CCDC126	PROTEIN_CODING
ENSG00000237039	AC018738.2	PSEUDOGENE
ENSG00000186272	ZNF17	PROTEIN_CODING
