entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
PROS1	protein S (alpha)	DrugBank	activator	DB00170	MENADIONE
PROS1	protein S (alpha)	DrugBank	n/a	DB00055	DROTRECOGIN ALFA
PROS1	protein S (alpha)	TEND	n/a	MENADIONE	MENADIONE
KCNN2	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	DrugBank	inhibitor	DB01110	MICONAZOLE
TRAPPC6B	trafficking protein particle complex 6B	DrugBank	n/a	DB08342	S-PALMITOYL-L-CYSTEINE
SIK3	SIK family kinase 3	PharmGKB	n/a	PA133950441	HMG COA REDUCTASE INHIBITORS
SIK3	SIK family kinase 3	PharmGKB	n/a	PA133950441	HMG COA REDUCTASE INHIBITORS
LMAN1	lectin, mannose-binding, 1	DrugBank	chaperone	DB00025	ANTIHEMOPHILIC FACTOR
TRAPPC4	trafficking protein particle complex 4	DrugBank	n/a	DB08342	S-PALMITOYL-L-CYSTEINE
ASGR2	asialoglycoprotein receptor 2	DrugBank	binder	DB00025	ANTIHEMOPHILIC FACTOR
CAPN10	calpain 10	PharmGKB	n/a	PA451578	TACROLIMUS
IL2RG	interleukin 2 receptor, gamma	TEND	n/a	DENILEUKIN DIFTITOX	DENILEUKIN DIFTITOX
IL2RG	interleukin 2 receptor, gamma	TEND	n/a	ALDESLEUKIN	ALDESLEUKIN
IL2RG	interleukin 2 receptor, gamma	DrugBank	agonist	DB00041	ALDESLEUKIN
IL2RG	interleukin 2 receptor, gamma	DrugBank	n/a	DB00004	DENILEUKIN DIFTITOX
CCL5	chemokine (C-C motif) ligand 5	DrugBank	n/a	DB02322	HEPARIN DISACCHARIDE I-S
CCL5	chemokine (C-C motif) ligand 5	DrugBank	n/a	DB02353	HEPARIN DISACCHARIDE III-S
PROCR	protein C receptor, endothelial	DrugBank	n/a	DB04327	PHOSPHATIDYLETHANOLAMINE
PROCR	protein C receptor, endothelial	DrugBank	n/a	DB00055	DROTRECOGIN ALFA
IL17A	interleukin 17A	TTD	inhibitor	DCL001252	VIDOFLUDIMUS
IL17A	interleukin 17A	TTD	inhibitor	DCL000685	AIN457
S100P	S100 calcium binding protein P	DrugBank	antagonist	DB01003	CROMOGLICIC ACID
NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)	DrugBank	n/a	DB00174	L-ASPARAGINE
LRP1	low density lipoprotein receptor-related protein 1	DrugBank	modulator	DB00025	ANTIHEMOPHILIC FACTOR
LRP1	low density lipoprotein receptor-related protein 1	DrugBank	n/a	DB00031	TENECTEPLASE
LRP1	low density lipoprotein receptor-related protein 1	DrugBank	n/a	DB00100	COAGULATION FACTOR IX
ACACA	acetyl-CoA carboxylase alpha	DrugBank	n/a	DB00121	BIOTIN
S100A2	S100 calcium binding protein A2	DrugBank	antagonist	DB00768	OLOPATADINE
SMS	spermine synthase	DrugBank	ligand	DB00127	SPERMINE
HIBCH	3-hydroxyisobutyryl-CoA hydrolase	DrugBank	n/a	DB04216	QUERCETIN
CEACAM5	carcinoembryonic antigen-related cell adhesion molecule 5	DrugBank	n/a	DB08217	2,2,5,5-TETRAMETHYL-3-(SULFANYLMETHYL)-2,5-DIHYDRO-1H-PYRROL-1-OL
LPA	lipoprotein, Lp(a)	DrugBank	other	DB00513	AMINOCAPROIC ACID
OR52E1	olfactory receptor, family 52, subfamily E, member 1 (gene/pseudogene)	PharmGKB	n/a	PA450243	LITHIUM
AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	PharmGKB	n/a	PA164712462	ANTIINFLAMMATORY AGENTS, NON-STEROIDS
AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	PharmGKB	n/a	PA448561	BENAZEPRIL
AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	PharmGKB	n/a	PA449899	HYDROCHLOROTHIAZIDE
TPSAB1	tryptase alpha/beta 1	DrugBank	n/a	DB06848	1-(1'-{[3-(METHYLSULFANYL)-2-BENZOTHIOPHEN-1-YL]CARBONYL}SPIRO[1-BENZOFURAN-3,4'-PIPERIDIN]-5-YL)METHANAMINE
TPSAB1	tryptase alpha/beta 1	DrugBank	n/a	DB06849	1-[1'-(3-PHENYLACRYLOYL)SPIRO[1-BENZOFURAN-3,4'-PIPERIDIN]-5-YL]METHANAMINE
PSMC2	proteasome (prosome, macropain) 26S subunit, ATPase, 2	TALC	inhibitor	BORTEZOMIB	BORTEZOMIB
GRM2	glutamate receptor, metabotropic 2	DrugBank	antagonist	DB00659	ACAMPROSATE
GRM2	glutamate receptor, metabotropic 2	TTD	agonist	DPR000074	MGLUR2 AGONIST
GRM2	glutamate receptor, metabotropic 2	TTD	agonist	DCL001112	LY-544344
MOB3B	MOB kinase activator 3B	PharmGKB	n/a	PA164713366	TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS
PTPRE	protein tyrosine phosphatase, receptor type, E	DrugBank	inhibitor	DB00630	ALENDRONATE
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	DrugBank	inhibitor	DB00150	L-TRYPTOPHAN
AOX1	aldehyde oxidase 1	TTD	inhibitor	DAP001393	ISOVANILLIN
AOX1	aldehyde oxidase 1	TTD	inhibitor	DAP000544	MENADIONE
AOX1	aldehyde oxidase 1	PharmGKB	n/a	PA448515	AZATHIOPRINE
ALOX15	arachidonate 15-lipoxygenase	DrugBank	n/a	DB08492	(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID
GPR83	G protein-coupled receptor 83	PharmGKB	n/a	PA448765	CANDESARTAN
GPR83	G protein-coupled receptor 83	PharmGKB	n/a	PA449899	HYDROCHLOROTHIAZIDE
NR1D1	nuclear receptor subfamily 1, group D, member 1	PharmGKB	n/a	PA450243	LITHIUM
PON1	paraoxonase 1	PharmGKB	n/a	PA164713366	TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS
PON1	paraoxonase 1	DrugBank	inhibitor	DB01327	CEFAZOLIN
KL	klotho	PharmGKB	n/a	PA164712462	ANTIINFLAMMATORY AGENTS, NON-STEROIDS
NISCH	nischarin	DrugBank	agonist	DB00697	TIZANIDINE
DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides	DrugBank	n/a	DB01863	INOSITOL 1,3,4,5-TETRAKISPHOSPHATE
ADCYAP1	adenylate cyclase activating polypeptide 1 (pituitary)	DrugBank	n/a	DB03988	2,6-DIAMINO-HEXANOIC ACID AMIDE
ACSBG1	acyl-CoA synthetase bubblegum family member 1	DrugBank	n/a	DB08326	2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE
RORA	RAR-related orphan receptor A	DrugBank	n/a	DB04540	CHOLESTEROL
RORA	RAR-related orphan receptor A	DrugBank	n/a	DB01990	CHOLESTEROL-SULFATE
TXNRD2	thioredoxin reductase 2	PharmGKB	n/a	PA164713257	SELECTIVE SEROTONIN REUPTAKE INHIBITORS
KCNN1	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	DrugBank	inhibitor	DB01110	MICONAZOLE
CAMK2D	calcium/calmodulin-dependent protein kinase II delta	DrugBank	n/a	DB07853	[4-({4-[(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)AMINO]QUINAZOLIN-2-YL}IMINO)CYCLOHEXA-2,5-DIEN-1-YL]ACETONITRILE
CAMK2D	calcium/calmodulin-dependent protein kinase II delta	DrugBank	n/a	DB08039	(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE
CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)	DrugBank	n/a	DB00151	L-CYSTEINE
KCNMB1	potassium large conductance calcium-activated channel, subfamily M, beta member 1	PharmGKB	n/a	PA451868	VERAPAMIL
KCNMB1	potassium large conductance calcium-activated channel, subfamily M, beta member 1	DrugBank	inhibitor	DB01110	MICONAZOLE
PDE7B	phosphodiesterase 7B	TEND	n/a	DYPHYLLINE	DYPHYLLINE
PDE7B	phosphodiesterase 7B	DrugBank	inhibitor	DB00920	KETOTIFEN
PDE7B	phosphodiesterase 7B	DrugBank	inhibitor	DB00651	DYPHYLLINE
CTNS	cystinosin, lysosomal cystine transporter	DrugBank	n/a	DB00138	L-CYSTINE
WT1	Wilms tumor 1	TALC	vaccine	WT-1 (WILMS TUMOR) ANALOG PEPTIDE VACCINE	WT-1 (WILMS TUMOR) ANALOG PEPTIDE VACCINE
KCNMB3	potassium large conductance calcium-activated channel, subfamily M beta member 3	DrugBank	inhibitor	DB01110	MICONAZOLE
INCENP	inner centromere protein antigens 135/155kDa	DrugBank	n/a	DB07340	N~6~-CYCLOHEXYL-N~2~-(4-MORPHOLIN-4-YLPHENYL)-9H-PURINE-2,6-DIAMINE
TARS	threonyl-tRNA synthetase	DrugBank	n/a	DB00156	L-THREONINE
PDE11A	phosphodiesterase 11A	DrugBank	inhibitor	DB00820	TADALAFIL
HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	DrugBank	chaperone	DB00025	ANTIHEMOPHILIC FACTOR
NEU1	sialidase 1 (lysosomal sialidase)	DrugBank	inhibitor	DB00198	OSELTAMIVIR
PTAFR	platelet-activating factor receptor	TTD	antagonist	DPR000014	APAFANT
CARS	cysteinyl-tRNA synthetase	DrugBank	n/a	DB00151	L-CYSTEINE
FMO1	flavin containing monooxygenase 1	PharmGKB	n/a	PA450626	NICOTINE
ENO2	enolase 2 (gamma, neuronal)	DrugBank	n/a	DB02726	2-PHOSPHOGLYCOLIC ACID
SMPD1	sphingomyelin phosphodiesterase 1, acid lysosomal	DrugBank	inhibitor	DB01151	DESIPRAMINE
CLOCK	clock homolog (mouse)	PharmGKB	n/a	PA450243	LITHIUM
KNG1	kininogen 1	PharmGKB	n/a	PA449899	HYDROCHLOROTHIAZIDE
KNG1	kininogen 1	PharmGKB	n/a	PA448765	CANDESARTAN
ACVR2A	activin A receptor, type IIA	TALC	n/a	SOTATERCEPT	SOTATERCEPT
CHEK2	checkpoint kinase 2	TALC	inhibitor	AZD7762	AZD7762
CARTPT	CART prepropeptide	DrugBank	agonist	DB00182	AMPHETAMINE
CANX	calnexin	DrugBank	chaperone	DB00025	ANTIHEMOPHILIC FACTOR
CANX	calnexin	DrugBank	n/a	DB00031	TENECTEPLASE
TLL2	tolloid-like 2	DrugBank	n/a	DB01989	CARBOBENZOXY-PRO-LYS-PHE-Y(PO2)-ALA-PRO-OME
ADCY2	adenylate cyclase 2 (brain)	DrugBank	n/a	DB02587	FORSKOLIN
ADCY2	adenylate cyclase 2 (brain)	DrugBank	n/a	DB06843	2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE
MCFD2	multiple coagulation factor deficiency 2	DrugBank	modulator	DB00025	ANTIHEMOPHILIC FACTOR
RAD52	RAD52 homolog (S. cerevisiae)	PharmGKB	n/a	PA449899	HYDROCHLOROTHIAZIDE
IL15	interleukin 15	TTD	inhibitor	DPR000013	AMG 714
IL15	interleukin 15	TTD	antibody	DCL000694	AMG-714
SPINK6	serine peptidase inhibitor, Kazal type 6	DrugBank	n/a	DB02107	LEUCINE - REDUCED CARBONYL
FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial	DrugBank	n/a	DB00120	L-PHENYLALANINE
SMYD3	SET and MYND domain containing 3	PharmGKB	n/a	PA452233	ANTIPSYCHOTICS
RPS6	ribosomal protein S6	TALC	inhibitor	PX-866	PX-866
HNF1A	HNF1 homeobox A	DrugBank	n/a	DB04419	NORLEUCINE
HEATR7B1	HEAT repeat containing 7B1	PharmGKB	n/a	PA165110775	SN-38
EGFL7	EGF-like-domain, multiple 7	TTD	antibody	DCL000431	ANTI-EGFL7
INPP5B	inositol polyphosphate-5-phosphatase, 75kDa	DrugBank	n/a	DB03158	D-MYO-INOSITOL-1,4-BISPHOSPHATE
CEL	carboxyl ester lipase (bile salt-stimulated lipase)	DrugBank	n/a	DB04348	TAUROCHOLIC ACID
CYP26A1	cytochrome P450, family 26, subfamily A, polypeptide 1	TTD	inhibitor	DCL000950	RAMBAZOLE
PADI2	peptidyl arginine deiminase, type II	DrugBank	n/a	DB00155	L-CITRULLINE
GLCCI1	glucocorticoid induced transcript 1	PharmGKB	n/a	PA452347	GLUCOCORTICOIDS
MAGEA2	melanoma antigen family A, 2	TALC	vaccine	EP-2101	EP-2101
OAZ1	ornithine decarboxylase antizyme 1	DrugBank	n/a	DB00129	L-ORNITHINE
SPIRE2	spire homolog 2 (Drosophila)	DrugBank	n/a	DB08080	LATRUNCULIN B
C8ORF49	chromosome 8 open reading frame 49	PharmGKB	n/a	PA164712718	DRUGS USED IN ALCOHOL DEPENDENCE
PRKAB2	protein kinase, AMP-activated, beta 2 non-catalytic subunit	DrugBank	activator	DB00131	ADENOSINE MONOPHOSPHATE
KLK6	kallikrein-related peptidase 6	DrugBank	n/a	DB03127	BENZAMIDINE
BAZ2B	bromodomain adjacent to zinc finger domain, 2B	PharmGKB	n/a	PA449748	GEMCITABINE
OAZ3	ornithine decarboxylase antizyme 3	DrugBank	n/a	DB00129	L-ORNITHINE
MARK3	MAP/microtubule affinity-regulating kinase 3	TTD	inhibitor	DCL001064	7-HYDROXYSTAUROSPORINE
TFF2	trefoil factor 2	DrugBank	n/a	DB03088	PYROGLUTAMIC ACID
TNNI3	troponin I type 3 (cardiac)	DrugBank	n/a	DB04513	N-(6-AMINOHEXYL)-5-CHLORO-1-NAPHTHALENESULFONAMIDE
DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	DrugBank	n/a	DB07608	N-(5-{[(2S)-4-AMINO-2-(3-CHLOROPHENYL)BUTANOYL]AMINO}-1H-INDAZOL-3-YL)BENZAMIDE
NTSR2	neurotensin receptor 2	DrugBank	partial antagonist	DB01106	LEVOCABASTINE
ITK	IL2-inducible T-cell kinase	DrugBank	n/a	DB02010	STAUROSPORINE
PTH	parathyroid hormone	DrugBank	n/a	DB04419	NORLEUCINE
DUSP23	dual specificity phosphatase 23	DrugBank	n/a	DB04214	4-NITROPHENYL PHOSPHATE
CCL8	chemokine (C-C motif) ligand 8	DrugBank	n/a	DB03088	PYROGLUTAMIC ACID
SLC12A6	solute carrier family 12 (potassium/chloride transporters), member 6	DrugBank	n/a	DB00761	POTASSIUM CHLORIDE
ABCC10	ATP-binding cassette, sub-family C (CFTR/MRP), member 10	PharmGKB	n/a	PA450616	NEVIRAPINE
ABCC10	ATP-binding cassette, sub-family C (CFTR/MRP), member 10	PharmGKB	n/a	PA10204	TENOFOVIR
CELF4	CUGBP, Elav-like family member 4	PharmGKB	n/a	PA161199368	ILOPERIDONE
CELF4	CUGBP, Elav-like family member 4	PharmGKB	n/a	PA161199368	ILOPERIDONE
NFE2L2	nuclear factor (erythroid-derived 2)-like 2	PharmGKB	n/a	PA449503	ESTRADIOL
PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta	DrugBank	n/a	DB06831	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE
BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	PharmGKB	n/a	PA449748	GEMCITABINE
PGLYRP3	peptidoglycan recognition protein 3	DrugBank	n/a	DB04736	2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOPYRANOSE(BETA1-4)-2-ACETAMIDO-1,6-ANHYDRO-3-O-[(R)-1-CARBOXYETHYL]-2-DEOXY-BETA-D-GLUCOPYRANOSE-L-ALANYL-GAMMA-D-GLUTAMYL-MESO-DIAMINOPIMELYL-D-ALANINE
SERPINB2	serpin peptidase inhibitor, clade B (ovalbumin), member 2	DrugBank	n/a	DB00031	TENECTEPLASE
SERPINB2	serpin peptidase inhibitor, clade B (ovalbumin), member 2	DrugBank	n/a	DB00013	UROKINASE
MICB	MHC class I polypeptide-related sequence B	PharmGKB	n/a	PA448320	ALLOPURINOL
NFKBIL1	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1	PharmGKB	n/a	PA448320	ALLOPURINOL
RHOB	ras homolog family member B	DrugBank	n/a	DB00083	BOTULINUM TOXIN TYPE A
BPI	bactericidal/permeability-increasing protein	DrugBank	n/a	DB04178	DI-STEAROYL-3-SN-PHOSPHATIDYLCHOLINE
A2LD1	AIG2-like domain 1	DrugBank	n/a	DB01942	FORMIC ACID
CAMK2G	calcium/calmodulin-dependent protein kinase II gamma	DrugBank	n/a	DB08699	1-TERT-BUTYL-3-(3-METHYLBENZYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE
AQP5	aquaporin 5	PharmGKB	n/a	PA452631	THIAZOLIDINEDIONES
CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	DrugBank	inhibitor	DB03106	MYO-INOSITOL
TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	DrugBank	n/a	DB03507	6-[3-(4-MORPHOLINYL)PROPYL]-2-(3-NITROPHENYL)-5-THIOXO-5,6,-DIHYDRO-7H-THIENOL[2',3':4,5]PYRROLO[1,2-C]IMIDAZOL-7-ONE
DDAH2	dimethylarginine dimethylaminohydrolase 2	DrugBank	n/a	DB00155	L-CITRULLINE
KAT2A	K(lysine) acetyltransferase 2A	DrugBank	n/a	DB01992	COENZYME A
THBS1	thrombospondin 1	TALC	antibody	CVX-045	CVX-045
ZAP70	zeta-chain (TCR) associated protein kinase 70kDa	DrugBank	n/a	DB02010	STAUROSPORINE
TRAC	T cell receptor alpha constant	DrugBank	n/a	DB02740	3-INDOLEBUTYRIC ACID
NRG3	neuregulin 3	PharmGKB	n/a	PA161199368	ILOPERIDONE
ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)	DrugBank	n/a	DB03214	VINYLGLYCINE
AGRP	agouti related protein homolog (mouse)	TTD	inhibitor	DCL001249	TTP435
TUBB2B	tubulin, beta 2B class IIb	DrugBank	n/a	DB07574	2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE
PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	DrugBank	activator	DB00131	ADENOSINE MONOPHOSPHATE
PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	DrugBank	inducer	DB00331	METFORMIN
PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	TEND	n/a	METFORMIN	METFORMIN
INSIG2	insulin induced gene 2	PharmGKB	n/a	PA452233	ANTIPSYCHOTICS
RARRES1	retinoic acid receptor responder (tazarotene induced) 1	TEND	n/a	TRETINOIN	TRETINOIN
RARRES1	retinoic acid receptor responder (tazarotene induced) 1	DrugBank	agonist	DB00755	TRETINOIN
PRMT1	protein arginine methyltransferase 1	DrugBank	n/a	DB01752	S-ADENOSYL-L-HOMOCYSTEINE
POU5F1	POU class 5 homeobox 1	PharmGKB	n/a	PA448320	ALLOPURINOL
IL17F	interleukin 17F	PharmGKB	n/a	PA449748	GEMCITABINE
HSPG2	heparan sulfate proteoglycan 2	PharmGKB	n/a	PA452233	ANTIPSYCHOTICS
HSPG2	heparan sulfate proteoglycan 2	DrugBank	n/a	DB00039	PALIFERMIN
PVALB	parvalbumin	DrugBank	n/a	DB01942	FORMIC ACID
IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	DrugBank	n/a	DB01727	ISOCITRIC ACID
ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	DrugBank	other	DB00641	SIMVASTATIN
LEPR	leptin receptor	PharmGKB	n/a	PA452233	ANTIPSYCHOTICS
MAP2	microtubule-associated protein 2	DrugBank	antagonist	DB01196	ESTRAMUSTINE
FURIN	furin (paired basic amino acid cleaving enzyme)	DrugBank	n/a	DB03600	DECANOIC ACID
RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	TALC	inhibitor	AT9283	AT9283
PDK4	pyruvate dehydrogenase kinase, isozyme 4	DrugBank	n/a	DB08356	4-[4-(4-METHOXYPHENYL)-5-METHYL-1H-PYRAZOL-3-YL]BENZENE-1,3-DIOL
THBD	thrombomodulin	DrugBank	n/a	DB00055	DROTRECOGIN ALFA
LST1	leukocyte specific transcript 1	PharmGKB	n/a	PA448004	ABACAVIR
SERPINF1	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1	TTD	inhibitor	DCL000681	ADPEDR
SETD7	SET domain containing (lysine methyltransferase) 7	DrugBank	n/a	DB01752	S-ADENOSYL-L-HOMOCYSTEINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	DrugBank	inhibitor	DB00242	CLADRIBINE
POLE2	polymerase (DNA directed), epsilon 2, accessory subunit	DrugBank	inhibitor	DB00242	CLADRIBINE
SLC12A7	solute carrier family 12 (potassium/chloride transporters), member 7	DrugBank	n/a	DB00761	POTASSIUM CHLORIDE
CCHCR1	coiled-coil alpha-helical rod protein 1	PharmGKB	n/a	PA450616	NEVIRAPINE
CCHCR1	coiled-coil alpha-helical rod protein 1	PharmGKB	n/a	PA448320	ALLOPURINOL
C14ORF129	chromosome 14 open reading frame 129	TALC	inhibitor	AT9283	AT9283
PRKCG	protein kinase C, gamma	TTD	inhibitor	DCL000165	MIDOSTAURIN
PPIAP9	peptidylprolyl isomerase A (cyclophilin A) pseudogene 9	PharmGKB	n/a	PA448320	ALLOPURINOL
WWOX	WW domain containing oxidoreductase	PharmGKB	n/a	PA449748	GEMCITABINE
PRMT3	protein arginine methyltransferase 3	DrugBank	n/a	DB01752	S-ADENOSYL-L-HOMOCYSTEINE
SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	DrugBank	n/a	DB00129	L-ORNITHINE
GMPR	guanosine monophosphate reductase	DrugBank	n/a	DB01972	GUANOSINE-5'-MONOPHOSPHATE
PRKACB	protein kinase, cAMP-dependent, catalytic, beta	DrugBank	n/a	DB02482	PHOSPHONOTHREONINE
RND3	Rho family GTPase 3	DrugBank	n/a	DB04137	GUANOSINE-5'-TRIPHOSPHATE
UBASH3B	ubiquitin associated and SH3 domain containing B	PharmGKB	n/a	PA449748	GEMCITABINE
SNORD117	small nucleolar RNA, C/D box 117	PharmGKB	n/a	PA448320	ALLOPURINOL
DMPK	dystrophia myotonica-protein kinase	DrugBank	n/a	DB01946	3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1-METHYL-1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE
CYP7A1	cytochrome P450, family 7, subfamily A, polypeptide 1	PharmGKB	n/a	PA448500	ATORVASTATIN
HAO2	hydroxyacid oxidase 2 (long chain)	DrugBank	n/a	DB03247	RIBOFLAVIN MONOPHOSPHATE
RPS6KA4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	DrugBank	n/a	DB03247	RIBOFLAVIN MONOPHOSPHATE
PRKCE	protein kinase C, epsilon	TTD	activator	DCL000140	KAI-1455
PADI3	peptidyl arginine deiminase, type III	DrugBank	n/a	DB00155	L-CITRULLINE
SARS	seryl-tRNA synthetase	DrugBank	n/a	DB00133	L-SERINE
OAZ2	ornithine decarboxylase antizyme 2	DrugBank	n/a	DB00129	L-ORNITHINE
SLC25A2	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 2	DrugBank	n/a	DB00129	L-ORNITHINE
CNTF	ciliary neurotrophic factor	PharmGKB	n/a	PA161199368	ILOPERIDONE
DBI	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)	DrugBank	n/a	DB01992	COENZYME A
DBI	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)	DrugBank	n/a	DB03381	HEXADECANAL
SGPP1	sphingosine-1-phosphate phosphatase 1	TALC	antibody	SONEPCIZUMAB	SONEPCIZUMAB
AQP2	aquaporin 2 (collecting duct)	PharmGKB	n/a	PA452631	THIAZOLIDINEDIONES
DDAH1	dimethylarginine dimethylaminohydrolase 1	DrugBank	n/a	DB00155	L-CITRULLINE
KRT8	keratin 8	DrugBank	n/a	DB00031	TENECTEPLASE
SYN1	synapsin I	DrugBank	n/a	DB01660	ADENOSINE-5'-DIPHOSPHATE MONOTHIOPHOSPHATE
FARSA	phenylalanyl-tRNA synthetase, alpha subunit	DrugBank	n/a	DB00120	L-PHENYLALANINE
DCP1B	DCP1 decapping enzyme homolog B (S. cerevisiae)	PharmGKB	n/a	PA449748	GEMCITABINE
NEK2	NIMA (never in mitosis gene a)-related kinase 2	DrugBank	n/a	DB07180	5-[(Z)-(5-CHLORO-2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]-N-(DIETHYLAMINO)ETHYL]-2,4-DIMETHYL-1H-PYRROLE-3-CARBOXAMIDE
MAP1A	microtubule-associated protein 1A	DrugBank	antagonist	DB01196	ESTRAMUSTINE
KAT5	K(lysine) acetyltransferase 5	DrugBank	n/a	DB01992	COENZYME A
KAT5	K(lysine) acetyltransferase 5	DrugBank	n/a	DB02039	S-ACETYL-CYSTEINE
NUBPL	nucleotide binding protein-like	PharmGKB	n/a	PA161199368	ILOPERIDONE
CYP2A7P1	cytochrome P450, family 2, subfamily A, polypeptide 7 pseudogene 1	PharmGKB	n/a	PA450616	NEVIRAPINE
PRB2	proline-rich protein BstNI subfamily 2	PharmGKB	n/a	PA449748	GEMCITABINE
NID1	nidogen 1	DrugBank	n/a	DB00013	UROKINASE
SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	DrugBank	inhibitor	DB00720	CLODRONATE
CP	ceruloplasmin (ferroxidase)	DrugBank	n/a	DB00055	DROTRECOGIN ALFA
POLE4	polymerase (DNA-directed), epsilon 4, accessory subunit	DrugBank	inhibitor	DB00242	CLADRIBINE
NCOA5	nuclear receptor coactivator 5	DrugBank	n/a	DB07702	(16ALPHA,17ALPHA)-ESTRA-1,3,5(10)-TRIENE-3,16,17-TRIOL
C6ORF15	chromosome 6 open reading frame 15	PharmGKB	n/a	PA448320	ALLOPURINOL
ZFP91-CNTF	ZFP91-CNTF readthrough (non-protein coding)	PharmGKB	n/a	PA161199368	ILOPERIDONE
HRSP12	heat-responsive protein 12	DrugBank	n/a	DB03793	BENZOIC ACID
SCPEP1	serine carboxypeptidase 1	DrugBank	n/a	DB07506	L-BENZYLSUCCINIC ACID
DDIT4	DNA-damage-inducible transcript 4	TTD	n/a	DCL000599	PF-4523655
C10ORF11	chromosome 10 open reading frame 11	PharmGKB	n/a	PA451581	TAMOXIFEN
YARS2	tyrosyl-tRNA synthetase 2, mitochondrial	DrugBank	n/a	DB00135	L-TYROSINE
PADI1	peptidyl arginine deiminase, type I	DrugBank	n/a	DB00155	L-CITRULLINE
S100A11	S100 calcium binding protein A11	DrugBank	n/a	DB02482	PHOSPHONOTHREONINE
RRAS2	related RAS viral (r-ras) oncogene homolog 2	PharmGKB	n/a	PA451581	TAMOXIFEN
IL7R	interleukin 7 receptor	TTD	binder	DCL000099	CYT 99007
CTPS1	CTP synthase 1	DrugBank	antagonist	DB00130	L-GLUTAMINE
IGLC1	immunoglobulin lambda constant 1 (Mcg marker)	DrugBank	n/a	DB03088	PYROGLUTAMIC ACID
POLE	polymerase (DNA directed), epsilon, catalytic subunit	DrugBank	inhibitor	DB00242	CLADRIBINE
CUX1	cut-like homeobox 1	PharmGKB	n/a	PA452229	ANTIDEPRESSANTS
SERPINB6	serpin peptidase inhibitor, clade B (ovalbumin), member 6	DrugBank	n/a	DB00055	DROTRECOGIN ALFA
CSK	c-src tyrosine kinase	DrugBank	n/a	DB02010	STAUROSPORINE
